zipcode,state,income,latitude,longitude,
47016,IN,4806,39.37,-84.89,
47017,IN,2455,38.94,-85.22,
47018,IN,18350,39.01,-85.06,
47019,IN,0,38.87,-85.01,
47020,IN,3843,38.82,-84.93,
47021,IN,0,39.11,-85.21,
47022,IN,20645,39.2,-84.96,
47023,IN,5804,39.07,-85.38,
47024,IN,8917,39.5,-85.18,
47025,IN,125623,39.1,-84.86,
47030,IN,5292,39.42,-85.14,
47031,IN,21101,39.12,-85.13,
47032,IN,15214,39.11,-85.08,
47033,IN,0,39.28,-85.17,
47034,IN,0,39.2,-85.33,
47035,IN,0,39.31,-84.9,
47036,IN,6519,39.39,-85.25,
47037,IN,16016,39.12,-85.29,
47038,IN,3887,38.85,-84.85,
47039,IN,0,39.11,-85.21,
47040,IN,22036,38.95,-84.85,
47041,IN,27462,39.23,-85.09,
47042,IN,16321,39.06,-85.25,
47043,IN,17202,38.79,-85.09,
47060,IN,37897,39.26,-84.82,
47102,IN,19395,38.74,-85.81,
47104,IN,0,38.54,-85.42,
47106,IN,25240,38.46,-85.95,
47107,IN,0,38.36,-86.06,
47108,IN,6910,38.65,-86.26,
47110,IN,1355,38.1,-86.19,
47111,IN,78281,38.45,-85.66,
47112,IN,76844,38.21,-86.12,
47114,IN,1686,38.29,-86.08,
47115,IN,10202,38.33,-86.21,
47116,IN,2079,38.31,-86.61,
47117,IN,18748,38.12,-85.97,
47118,IN,9687,38.33,-86.46,
47119,IN,111322,38.37,-85.88,
47120,IN,3259,38.43,-86.18,
47122,IN,65817,38.29,-85.97,
47123,IN,0,38.28,-86.46,
47124,IN,31828,38.37,-85.98,
47125,IN,5901,38.46,-86.27,
47126,IN,23286,38.55,-85.78,
47129,IN,62839,38.31,-85.76,
47130,IN,208948,38.3,-85.72,
47131,IN,0,38.3,-85.72,
47132,IN,0,38.3,-85.72,
47133,IN,0,38.3,-85.72,
47134,IN,0,38.3,-85.72,
47135,IN,4967,38.03,-86.08,
47136,IN,28945,38.23,-85.98,
47137,IN,4684,38.2,-86.34,
47138,IN,16247,38.65,-85.61,
47140,IN,7886,38.37,-86.34,
47141,IN,6824,38.58,-85.65,
47142,IN,2791,38.02,-86.2,
47143,IN,18996,38.48,-85.76,
47144,IN,0,38.3,-85.72,
47145,IN,6553,38.33,-86.31,
47146,IN,0,38.35,-85.94,
47147,IN,4146,38.61,-85.63,
47150,IN,208646,38.3,-85.82,
47151,IN,0,38.3,-85.82,
47160,IN,0,38.16,-86.05,
47161,IN,15148,38.31,-86.1,
47162,IN,3601,38.55,-85.46,
47163,IN,6522,38.53,-85.66,
47164,IN,14797,38.4,-86.11,
47165,IN,22146,38.49,-86.01,
47166,IN,5967,38.31,-86.15,
47167,IN,56517,38.6,-86.09,
47170,IN,52383,38.68,-85.78,
47172,IN,110869,38.39,-85.75,
47174,IN,0,38.23,-86.46,
47175,IN,2928,38.33,-86.56,
47177,IN,5653,38.59,-85.78,
47190,IN,0,38.29,-85.73,
47199,IN,0,38.3,-85.72,
47201,IN,266671,39.21,-85.91,
47202,IN,0,39.21,-85.91,
47203,IN,161659,39.23,-85.83,
47220,IN,25134,38.88,-86.04,
47223,IN,4904,39.05,-85.47,
47224,IN,1575,38.89,-85.22,
47225,IN,0,39.43,-85.35,
47226,IN,0,39.28,-85.87,
47227,IN,5749,38.87,-85.65,
47228,IN,0,38.98,-85.99,
47229,IN,11981,38.79,-85.84,
47230,IN,6929,38.8,-85.65,
47231,IN,3821,38.89,-85.51,
47232,IN,11031,39.13,-85.81,
47234,IN,6805,39.38,-85.77,
47235,IN,7732,39,-86.12,
47236,IN,0,39.15,-85.71,
47240,IN,97156,39.34,-85.48,
47243,IN,19544,38.71,-85.47,
47244,IN,3225,39.26,-85.69,
47245,IN,0,38.98,-85.74,
47246,IN,18257,39.29,-85.76,
47247,IN,0,39.06,-85.89,
47249,IN,0,39,-86.23,
47250,IN,93438,38.75,-85.38,
47260,IN,5884,38.82,-86.17,
47263,IN,0,39.31,-85.33,
47264,IN,4771,38.95,-86.22,
47265,IN,72447,39,-85.63,
47270,IN,2737,38.85,-85.74,
47272,IN,7198,39.42,-85.62,
47273,IN,8048,39.07,-85.72,
47274,IN,142010,38.95,-85.88,
47280,IN,0,39.3,-85.95,
47281,IN,6960,38.8,-86.05,
47282,IN,0,38.98,-85.61,
47283,IN,13423,39.17,-85.57,
47302,IN,67997,40.13,-85.38,
47303,IN,63806,40.27,-85.38,
47304,IN,142324,40.24,-85.46,
47305,IN,7157,40.19,-85.39,
47306,IN,0,40.2,-85.4,
47307,IN,0,40.19,-85.39,
47308,IN,0,40.19,-85.39,
47320,IN,17350,40.3,-85.23,
47322,IN,0,39.75,-85.24,
47324,IN,0,39.74,-84.85,
47325,IN,2133,39.69,-85.02,
47326,IN,6124,40.53,-84.96,
47327,IN,15152,39.81,-85.17,
47330,IN,23934,39.81,-84.99,
47331,IN,75343,39.65,-85.14,
47334,IN,14673,40.11,-85.55,
47335,IN,0,39.81,-85.2,
47336,IN,11541,40.37,-85.2,
47337,IN,0,39.8,-85.44,
47338,IN,10377,40.34,-85.35,
47339,IN,2356,39.97,-85.08,
47340,IN,11145,40.18,-85.12,
47341,IN,8389,39.95,-84.91,
47342,IN,11155,40.31,-85.5,
47344,IN,0,39.88,-85.47,
47345,IN,5606,39.89,-85.04,
47346,IN,15802,39.91,-85.15,
47348,IN,33607,40.45,-85.37,
47351,IN,0,39.91,-85.52,
47352,IN,3845,39.8,-85.35,
47353,IN,21921,39.63,-84.92,
47354,IN,4057,40.02,-85.18,
47355,IN,9302,40.04,-84.94,
47356,IN,25477,40.05,-85.54,
47357,IN,4601,39.78,-85.15,
47358,IN,3353,40.04,-85.12,
47359,IN,10616,40.55,-85.28,
47360,IN,6331,39.99,-85.25,
47361,IN,0,40,-85.39,
47362,IN,96161,39.92,-85.36,
47366,IN,0,39.85,-85.24,
47367,IN,0,40.08,-85.39,
47368,IN,10669,40.18,-85.2,
